Treatment,DxAm,DxDm,DxAm.DxDm,Mean,Normalized,Replicate,Construct,Plate
400,41367,34396,1.202669,1.111455,1.082067,1,111,1
400,44274,35769,1.237776,1.111455,1.113654,1,111,1
400,39911,33741,1.182864,1.111455,1.064248,1,111,1
600,45689,36385,1.25571,1.111455,1.129789,1,111,1
600,42855,33758,1.269477,1.111455,1.142176,1,111,1
600,45044,35384,1.273005,1.111455,1.14535,1,111,1
0,37167,31538,1.178483,1.148664,1.02596,1,111,2
0,37046,32694,1.133113,1.148664,0.9864619,1,111,2
0,34683,30574,1.134395,1.148664,0.9875781,1,111,2
800,41810,29778,1.404057,1.148664,1.222339,1,111,2
800,41854,29838,1.402708,1.148664,1.221165,1,111,2
800,41497,30671,1.352972,1.148664,1.177866,1,111,2
1000,42428,29682,1.429419,1.148664,1.244419,1,111,2
1000,43076,29779,1.446523,1.148664,1.259309,1,111,2
1000,44560,30838,1.44497,1.148664,1.257958,1,111,2
1500,41813,30764,1.359154,1.148664,1.183247,1,111,2
1500,48353,31616,1.529384,1.148664,1.331446,1,111,2
1500,44118,32120,1.373537,1.148664,1.195769,1,111,2
0,30192,28017,1.077631,1.076519,1.001034,2,111,1
0,31470,28936,1.087573,1.076519,1.010268,2,111,1
0,32252,30302,1.064352,1.076519,0.9886983,2,111,1
200,35912,33325,1.077629,1.076519,1.001032,2,111,1
200,35346,32065,1.102323,1.076519,1.02397,2,111,1
200,36236,32770,1.105767,1.076519,1.02717,2,111,1
400,37838,32667,1.158294,1.076519,1.075963,2,111,1
400,39170,33525,1.168382,1.076519,1.085333,2,111,1
400,38697,33721,1.147564,1.076519,1.065995,2,111,1
600,40597,32480,1.249908,1.076519,1.161064,2,111,1
600,40696,33258,1.223645,1.076519,1.136669,2,111,1
600,37772,32388,1.166234,1.076519,1.083339,2,111,1
0,33186,29241,1.134913,1.092685,1.038646,2,111,2
0,33698,32460,1.038139,1.092685,0.9500808,2,111,2
0,33749,30542,1.105003,1.092685,1.011273,2,111,2
800,40393,29459,1.37116,1.092685,1.254854,2,111,2
800,42031,31260,1.344562,1.092685,1.230512,2,111,2
800,40544,30026,1.350296,1.092685,1.23576,2,111,2
1000,43615,32192,1.35484,1.092685,1.239918,2,111,2
1000,43066,32486,1.325679,1.092685,1.21323,2,111,2
1000,43261,31852,1.358188,1.092685,1.242982,2,111,2
1500,46000,32408,1.419403,1.092685,1.299004,2,111,2
1500,44458,35190,1.26337,1.092685,1.156207,2,111,2
1500,44258,33318,1.328351,1.092685,1.215676,2,111,2
0,36741,35660,1.030314,1.049319,0.9818888,3,111,1
0,37049,34880,1.062185,1.049319,1.012261,3,111,1
0,36256,34351,1.055457,1.049319,1.00585,3,111,1
200,36461,33184,1.098752,1.049319,1.04711,3,111,1
200,39680,35684,1.111983,1.049319,1.059719,3,111,1
200,37841,34180,1.107109,1.049319,1.055075,3,111,1
400,39519,33855,1.167302,1.049319,1.112438,3,111,1
400,40093,34722,1.154686,1.049319,1.100415,3,111,1
400,42472,36764,1.155261,1.049319,1.100963,3,111,1
600,42455,35075,1.210406,1.049319,1.153517,3,111,1
600,42357,33815,1.25261,1.049319,1.193736,3,111,1
600,42763,34365,1.244377,1.049319,1.18589,3,111,1
0,35638,32956,1.081381,1.081724,0.9996828,3,111,2
0,36243,33013,1.09784,1.081724,1.014898,3,111,2
0,33990,31887,1.065952,1.081724,0.9854189,3,111,2
800,42988,34088,1.261089,1.081724,1.165814,3,111,2
800,43855,32640,1.343597,1.081724,1.242088,3,111,2
800,44099,32052,1.375858,1.081724,1.271912,3,111,2
1000,48792,33240,1.46787,1.081724,1.356972,3,111,2
1000,43091,31650,1.361485,1.081724,1.258625,3,111,2
1000,51252,37906,1.352081,1.081724,1.249932,3,111,2
1500,47459,35458,1.338457,1.081724,1.237336,3,111,2
1500,49616,33375,1.486622,1.081724,1.374307,3,111,2
1500,50322,34979,1.438635,1.081724,1.329946,3,111,2
0,31409,31203,1.006602,0.9976923,1.00893,1,112,1
0,29528,28628,1.031438,0.9976923,1.033824,1,112,1
0,29758,31159,0.9550371,0.9976923,0.9572462,1,112,1
200,32240,30840,1.045396,0.9976923,1.047814,1,112,1
200,30291,31285,0.9682276,0.9976923,0.9704672,1,112,1
200,32166,28492,1.128948,0.9976923,1.13156,1,112,1
400,27719,31282,0.8861006,0.9976923,0.8881503,1,112,1
400,31512,32655,0.9649977,0.9976923,0.9672298,1,112,1
400,33537,31519,1.064025,0.9976923,1.066486,1,112,1
600,29514,30564,0.9656459,0.9976923,0.9678795,1,112,1
600,32920,31221,1.054419,0.9976923,1.056857,1,112,1
600,33042,32619,1.012968,0.9976923,1.015311,1,112,1
0,29361,29249,1.003829,1.002335,1.001491,1,112,2
0,28588,27787,1.028826,1.002335,1.02643,1,112,2
0,27386,28107,0.974348,1.002335,0.9720787,1,112,2
800,30906,29393,1.051475,1.002335,1.049026,1,112,2
800,28059,28428,0.9870198,1.002335,0.984721,1,112,2
800,31940,30650,1.042088,1.002335,1.039661,1,112,2
1000,32438,32698,0.9920484,1.002335,0.9897379,1,112,2
1000,31059,32090,0.9678716,1.002335,0.9656173,1,112,2
1000,32799,30954,1.059605,1.002335,1.057137,1,112,2
1500,32766,31996,1.024066,1.002335,1.02168,1,112,2
1500,31977,31508,1.014885,1.002335,1.012521,1,112,2
1500,34992,29708,1.177865,1.002335,1.175121,1,112,2
0,32244,33957,0.9495538,1.09034,0.8708789,2,112,1
0,34347,30447,1.128091,1.09034,1.034624,2,112,1
0,37676,31571,1.193374,1.09034,1.094497,2,112,1
200,33363,34150,0.9769546,1.09034,0.8960094,2,112,1
200,30633,32215,0.9508924,1.09034,0.8721066,2,112,1
200,34382,27958,1.229773,1.09034,1.127881,2,112,1
400,31908,29868,1.068301,1.09034,0.9797869,2,112,1
400,31789,32741,0.9709233,1.09034,0.8904778,2,112,1
400,33913,28498,1.190013,1.09034,1.091415,2,112,1
600,29299,30415,0.9633076,1.09034,0.8834931,2,112,1
600,33446,31337,1.067301,1.09034,0.9788699,2,112,1
600,31875,30583,1.042246,1.09034,0.9558908,2,112,1
0,34085,34057,1.000822,1.064066,0.9405641,2,112,2
0,34522,30866,1.118447,1.064066,1.051107,2,112,2
0,30616,28535,1.072928,1.064066,1.008329,2,112,2
800,34854,32827,1.061748,1.064066,0.9978216,2,112,2
800,34373,34190,1.005352,1.064066,0.9448216,2,112,2
800,31677,32280,0.9813197,1.064066,0.9222359,2,112,2
1000,34278,33156,1.03384,1.064066,0.971594,2,112,2
1000,33961,33198,1.022983,1.064066,0.961391,2,112,2
1000,30582,30755,0.9943749,1.064066,0.934505,2,112,2
1500,33273,31623,1.052177,1.064066,0.9888271,2,112,2
1500,29304,29644,0.9885306,1.064066,0.9290126,2,112,2
1500,32613,31400,1.038631,1.064066,0.9760961,2,112,2
0,25451,28133,0.9046671,1.008396,0.8971351,3,112,1
0,31094,33176,0.9372438,1.008396,0.9294405,3,112,1
0,31358,26501,1.183276,1.008396,1.173424,3,112,1
200,29105,27397,1.062343,1.008396,1.053498,3,112,1
200,27459,27614,0.9943869,1.008396,0.9861079,3,112,1
200,31750,30288,1.04827,1.008396,1.039542,3,112,1
400,31007,27618,1.12271,1.008396,1.113362,3,112,1
400,31485,29569,1.064798,1.008396,1.055932,3,112,1
400,30878,31168,0.9906956,1.008396,0.9824473,3,112,1
600,32936,28341,1.162133,1.008396,1.152457,3,112,1
600,33374,31527,1.058585,1.008396,1.049771,3,112,1
600,32860,29072,1.130297,1.008396,1.120887,3,112,1
0,25698,27026,0.9508621,1.047323,0.907898,3,112,2
0,29036,25664,1.13139,1.047323,1.080269,3,112,2
0,30328,28619,1.059716,1.047323,1.011833,3,112,2
800,29712,26119,1.137563,1.047323,1.086163,3,112,2
800,31295,29492,1.061135,1.047323,1.013188,3,112,2
800,31739,27813,1.141157,1.047323,1.089595,3,112,2
1000,33243,28726,1.157244,1.047323,1.104955,3,112,2
1000,29905,29817,1.002951,1.047323,0.9576336,3,112,2
1000,32208,28155,1.143953,1.047323,1.092264,3,112,2
1500,28096,29812,0.9424393,1.047323,0.8998557,3,112,2
1500,31114,30600,1.016797,1.047323,0.970854,3,112,2
1500,32432,27381,1.184471,1.047323,1.130951,3,112,2
0,28014,29754,0.9415205,0.920652,1.022667,1,113,1
0,27953,30581,0.9140643,0.920652,0.9928445,1,113,1
0,28935,31924,0.9063714,0.920652,0.9844885,1,113,1
200,29118,30469,0.9556599,0.920652,1.038025,1,113,1
200,30094,31178,0.9652319,0.920652,1.048422,1,113,1
200,29188,31290,0.932822,0.920652,1.013219,1,113,1
400,30367,31752,0.9563807,0.920652,1.038808,1,113,1
400,32325,31119,1.038754,0.920652,1.128281,1,113,1
400,31395,30377,1.033512,0.920652,1.122587,1,113,1
600,32358,31383,1.031068,0.920652,1.119932,1,113,1
600,34322,32896,1.043349,0.920652,1.133272,1,113,1
600,32038,31322,1.022859,0.920652,1.111016,1,113,1
0,29282,32382,0.9042678,0.9197933,0.9831206,1,113,2
0,30915,32266,0.9581293,0.9197933,1.041679,1,113,2
0,30562,34072,0.8969829,0.9197933,0.9752004,1,113,2
800,35669,33278,1.071849,0.9197933,1.165315,1,113,2
800,36552,30544,1.1967,0.9197933,1.301053,1,113,2
800,36360,31290,1.162033,0.9197933,1.263363,1,113,2
1000,37649,30520,1.233585,0.9197933,1.341154,1,113,2
1000,37216,30082,1.237152,0.9197933,1.345032,1,113,2
1000,38804,32139,1.20738,0.9197933,1.312665,1,113,2
1500,39747,31475,1.262812,0.9197933,1.37293,1,113,2
1500,36127,31698,1.139725,0.9197933,1.23911,1,113,2
1500,38281,32541,1.176393,0.9197933,1.278975,1,113,2
0,29236,29713,0.9839464,0.9841702,0.9997726,2,113,1
0,30872,31991,0.9650214,0.9841702,0.9805432,2,113,1
0,31726,31614,1.003543,0.9841702,1.019684,2,113,1
200,35202,32878,1.070686,0.9841702,1.087907,2,113,1
200,33167,32473,1.021372,0.9841702,1.0378,2,113,1
200,35237,31547,1.116968,0.9841702,1.134934,2,113,1
400,37890,33798,1.121072,0.9841702,1.139104,2,113,1
400,36111,32161,1.12282,0.9841702,1.140879,2,113,1
400,34564,30468,1.134436,0.9841702,1.152683,2,113,1
600,39706,33164,1.197262,0.9841702,1.216519,2,113,1
600,38892,32850,1.183927,0.9841702,1.20297,2,113,1
600,37516,32090,1.169087,0.9841702,1.187891,2,113,1
0,34887,35685,0.9776377,0.9875118,0.990001,2,113,2
0,34674,33619,1.031381,0.9875118,1.044424,2,113,2
0,34421,36099,0.9535167,0.9875118,0.965575,2,113,2
800,42765,35071,1.219384,0.9875118,1.234804,2,113,2
800,42220,32726,1.290106,0.9875118,1.306421,2,113,2
800,44209,35660,1.239736,0.9875118,1.255414,2,113,2
1000,43653,32373,1.348439,0.9875118,1.365491,2,113,2
1000,45458,32944,1.379857,0.9875118,1.397307,2,113,2
1000,42055,31792,1.322817,0.9875118,1.339546,2,113,2
1500,46899,33295,1.40859,0.9875118,1.426403,2,113,2
1500,44338,32447,1.366475,0.9875118,1.383755,2,113,2
1500,42925,32258,1.330678,0.9875118,1.347506,2,113,2
0,31145,34311,0.9077264,0.9042747,1.003817,3,113,1
0,28737,32934,0.8725633,0.9042747,0.9649317,3,113,1
0,31128,33380,0.9325345,0.9042747,1.031251,3,113,1
200,30669,31803,0.964343,0.9042747,1.066427,3,113,1
200,30495,33656,0.9060792,0.9042747,1.001995,3,113,1
200,32146,32719,0.9824872,0.9042747,1.086492,3,113,1
400,32659,32406,1.007807,0.9042747,1.114492,3,113,1
400,32645,33494,0.9746522,0.9042747,1.077828,3,113,1
400,33626,33838,0.9937349,0.9042747,1.09893,3,113,1
600,32644,30411,1.073427,0.9042747,1.187059,3,113,1
600,35183,32712,1.075538,0.9042747,1.189393,3,113,1
600,35728,32886,1.08642,0.9042747,1.201427,3,113,1
0,33083,38271,0.8644404,0.8901862,0.9710782,3,113,2
0,32664,36295,0.8999587,0.8901862,1.010978,3,113,2
0,34116,37649,0.9061595,0.8901862,1.017944,3,113,2
800,36875,32572,1.132107,0.8901862,1.271765,3,113,2
800,34719,30439,1.140609,0.8901862,1.281315,3,113,2
800,37240,32309,1.15262,0.8901862,1.294808,3,113,2
1000,36358,30119,1.207145,0.8901862,1.356059,3,113,2
1000,38318,31536,1.215056,0.8901862,1.364946,3,113,2
1000,41085,34115,1.204309,0.8901862,1.352873,3,113,2
1500,38344,32962,1.163279,0.8901862,1.306782,3,113,2
1500,40360,34175,1.18098,0.8901862,1.326667,3,113,2
1500,42102,34373,1.224857,0.8901862,1.375956,3,113,2
0,25982,29657,0.8760832,0.8901125,0.9842388,1,114,1
0,25526,27740,0.9201875,0.8901125,1.033788,1,114,1
0,25403,29063,0.8740667,0.8901125,0.9819733,1,114,1
200,27019,28720,0.940773,0.8901125,1.056915,1,114,1
200,27277,29698,0.9184794,0.8901125,1.031869,1,114,1
200,26784,29980,0.8933956,0.8901125,1.003688,1,114,1
400,27594,28769,0.9591574,0.8901125,1.077569,1,114,1
400,27706,29751,0.9312628,0.8901125,1.046231,1,114,1
400,27032,30318,0.8916155,0.8901125,1.001689,1,114,1
600,29968,29998,0.9989999,0.8901125,1.12233,1,114,1
600,30298,31391,0.9651811,0.8901125,1.084336,1,114,1
600,30470,30065,1.013471,0.8901125,1.138587,1,114,1
0,27037,31122,0.8687424,0.900637,0.9645865,1,114,2
0,27389,30895,0.8865189,0.900637,0.9843242,1,114,2
0,29331,30984,0.9466499,0.900637,1.051089,1,114,2
800,31251,29936,1.043927,0.900637,1.159099,1,114,2
800,32040,29488,1.086544,0.900637,1.206417,1,114,2
800,31792,28564,1.113009,0.900637,1.235802,1,114,2
1000,29457,29302,1.00529,0.900637,1.116199,1,114,2
1000,32442,30923,1.049122,0.900637,1.164867,1,114,2
1000,31455,29435,1.068626,0.900637,1.186522,1,114,2
1500,31530,31778,0.9921959,0.900637,1.10166,1,114,2
1500,32617,32814,0.9939965,0.900637,1.103659,1,114,2
1500,32041,31366,1.02152,0.900637,1.13422,1,114,2
0,18756,26035,0.7204148,0.7410952,0.9720949,2,114,1
0,20584,27145,0.758298,0.7410952,1.023213,2,114,1
0,19172,25749,0.7445726,0.7410952,1.004692,2,114,1
200,22820,29520,0.7730352,0.7410952,1.043098,2,114,1
200,21726,28984,0.749586,0.7410952,1.011457,2,114,1
200,23418,30582,0.7657446,0.7410952,1.033261,2,114,1
400,22510,29174,0.7715774,0.7410952,1.041131,2,114,1
400,25055,33152,0.7557613,0.7410952,1.01979,2,114,1
400,23490,31904,0.7362713,0.7410952,0.9934909,2,114,1
600,23983,29949,0.8007947,0.7410952,1.080556,2,114,1
600,23317,30488,0.7647927,0.7410952,1.031976,2,114,1
600,26107,32492,0.8034901,0.7410952,1.084193,2,114,1
0,22187,28788,0.7707031,0.7773484,0.9914513,2,114,2
0,20789,28882,0.7197909,0.7773484,0.9259566,2,114,2
0,24219,28779,0.8415511,0.7773484,1.082592,2,114,2
800,27973,33468,0.8358133,0.7773484,1.075211,2,114,2
800,29090,31668,0.9185929,0.7773484,1.1817,2,114,2
800,27321,33918,0.8055015,0.7773484,1.036217,2,114,2
1000,27752,32188,0.8621847,0.7773484,1.109136,2,114,2
1000,25658,28033,0.9152784,0.7773484,1.177437,2,114,2
1000,26953,33044,0.81567,0.7773484,1.049298,2,114,2
1500,28114,32643,0.8612566,0.7773484,1.107942,2,114,2
1500,28779,34026,0.8457944,0.7773484,1.088051,2,114,2
1500,29980,34351,0.8727548,0.7773484,1.122733,2,114,2
0,25523,27781,0.9187214,0.8944056,1.027187,3,114,1
0,24881,28507,0.8728032,0.8944056,0.9758472,3,114,1
0,25695,28816,0.8916921,0.8944056,0.9969662,3,114,1
200,25397,28116,0.9032935,0.8944056,1.009937,3,114,1
200,26392,27478,0.9604775,0.8944056,1.073872,3,114,1
200,25141,28389,0.8855895,0.8944056,0.9901431,3,114,1
400,28046,28546,0.9824844,0.8944056,1.098478,3,114,1
400,29969,31945,0.9381437,0.8944056,1.048902,3,114,1
400,29200,30329,0.9627749,0.8944056,1.076441,3,114,1
600,30052,30547,0.9837955,0.8944056,1.099943,3,114,1
600,31810,30651,1.037813,0.8944056,1.160338,3,114,1
600,31018,31599,0.9816133,0.8944056,1.097504,3,114,1
0,30143,34197,0.8814516,0.8737954,1.008762,3,114,2
0,27601,32450,0.8505701,0.8737954,0.9734202,3,114,2
0,27428,30840,0.8893645,0.8737954,1.017818,3,114,2
800,33503,30939,1.082873,0.8737954,1.239275,3,114,2
800,33875,31259,1.083688,0.8737954,1.240208,3,114,2
800,34120,30392,1.122664,0.8737954,1.284813,3,114,2
1000,34983,31082,1.125507,0.8737954,1.288067,3,114,2
1000,36252,33176,1.092718,0.8737954,1.250542,3,114,2
1000,39158,34966,1.119888,0.8737954,1.281636,3,114,2
1500,37078,33708,1.099976,0.8737954,1.258849,3,114,2
1500,36566,33997,1.075565,0.8737954,1.230912,3,114,2
1500,37450,35081,1.067529,0.8737954,1.221716,3,114,2
0,28982,30323,0.9557761,0.8402418,1.137501,1,115,1
0,22892,31539,0.7258315,0.8402418,0.8638365,1,115,1
0,23815,28381,0.8391177,0.8402418,0.9986622,1,115,1
200,25232,31096,0.8114227,0.8402418,0.9657014,1,115,1
200,27100,30522,0.8878841,0.8402418,1.056701,1,115,1
200,25063,32291,0.7761605,0.8402418,0.9237347,1,115,1
400,28987,31761,0.9126602,0.8402418,1.086188,1,115,1
400,27283,35648,0.7653445,0.8402418,0.9108622,1,115,1
400,26623,30495,0.8730284,0.8402418,1.03902,1,115,1
600,30236,31908,0.9475993,0.8402418,1.12777,1,115,1
600,28621,31555,0.9070195,0.8402418,1.079474,1,115,1
600,27211,32924,0.8264792,0.8402418,0.9836206,1,115,1
0,27895,30610,0.9113035,0.8515243,1.070203,1,115,2
0,26594,30557,0.8703079,0.8515243,1.022059,1,115,2
0,24145,31237,0.7729616,0.8515243,0.9077387,1,115,2
800,28312,27340,1.035552,0.8515243,1.216116,1,115,2
800,27831,27121,1.026179,0.8515243,1.205108,1,115,2
800,27150,27885,0.9736417,0.8515243,1.14341,1,115,2
1000,31190,31016,1.00561,0.8515243,1.180953,1,115,2
1000,32012,29829,1.073184,0.8515243,1.260309,1,115,2
1000,26458,27093,0.9765622,0.8515243,1.14684,1,115,2
1500,34554,30182,1.144855,0.8515243,1.344477,1,115,2
1500,33996,29195,1.164446,0.8515243,1.367484,1,115,2
1500,30797,29325,1.050196,0.8515243,1.233313,1,115,2
0,20329,26547,0.7657739,0.7553196,1.013841,2,115,1
0,20526,24125,0.8508187,0.7553196,1.126435,2,115,1
0,16903,26030,0.6493661,0.7553196,0.8597237,2,115,1
200,17812,25654,0.6943167,0.7553196,0.9192357,2,115,1
200,19660,28439,0.6913042,0.7553196,0.9152473,2,115,1
200,18527,28911,0.6408288,0.7553196,0.8484207,2,115,1
400,23003,29770,0.7726906,0.7553196,1.022998,2,115,1
400,21150,27524,0.7684203,0.7553196,1.017345,2,115,1
400,21648,29426,0.7356759,0.7553196,0.973993,2,115,1
600,24538,30036,0.816953,0.7553196,1.081599,2,115,1
600,22719,30836,0.7367687,0.7553196,0.9754397,2,115,1
600,24647,27688,0.890169,0.7553196,1.178533,2,115,1
0,18304,26385,0.6937275,0.7713267,0.8993952,2,115,2
0,22323,29578,0.7547163,0.7713267,0.9784653,2,115,2
0,23070,26654,0.8655361,0.7713267,1.12214,2,115,2
800,23874,27184,0.8782372,0.7713267,1.138606,2,115,2
800,24735,27252,0.9076398,0.7713267,1.176726,2,115,2
800,25706,27938,0.9201088,0.7713267,1.192891,2,115,2
1000,26343,27028,0.9746559,0.7713267,1.26361,2,115,2
1000,28801,29723,0.9689803,0.7713267,1.256251,2,115,2
1000,25138,29338,0.856841,0.7713267,1.110867,2,115,2
1500,28222,27390,1.030376,0.7713267,1.335849,2,115,2
1500,29635,31461,0.9419599,0.7713267,1.22122,2,115,2
1500,26387,28462,0.9270958,0.7713267,1.20195,2,115,2
0,23880,33269,0.7177853,0.7680114,0.9346025,3,115,1
0,21786,27206,0.8007792,0.7680114,1.042666,3,115,1
0,21547,27432,0.7854695,0.7680114,1.022732,3,115,1
200,22467,26782,0.8388843,0.7680114,1.092281,3,115,1
200,21465,29194,0.7352538,0.7680114,0.9573476,3,115,1
200,25672,30600,0.8389542,0.7680114,1.092372,3,115,1
400,26078,30635,0.8512486,0.7680114,1.10838,3,115,1
400,24697,30018,0.8227397,0.7680114,1.07126,3,115,1
400,25065,33055,0.7582817,0.7680114,0.9873313,3,115,1
600,30170,30623,0.9852072,0.7680114,1.282803,3,115,1
600,29171,29990,0.9726909,0.7680114,1.266506,3,115,1
600,27229,30117,0.9041073,0.7680114,1.177206,3,115,1
0,26264,33485,0.7843512,0.7929932,0.989102,3,115,2
0,27652,34209,0.8083253,0.7929932,1.019334,3,115,2
0,27751,35293,0.7863032,0.7929932,0.9915636,3,115,2
800,31612,31142,1.015092,0.7929932,1.280077,3,115,2
800,33483,34213,0.9786631,0.7929932,1.234138,3,115,2
800,31314,33439,0.9364514,0.7929932,1.180907,3,115,2
1000,33731,34556,0.9761257,0.7929932,1.230938,3,115,2
1000,36051,35270,1.022143,0.7929932,1.288969,3,115,2
1000,36345,32701,1.111434,0.7929932,1.401568,3,115,2
1500,36784,31743,1.158807,0.7929932,1.461307,3,115,2
1500,35571,35660,0.9975042,0.7929932,1.257897,3,115,2
1500,35029,32244,1.086373,0.7929932,1.369965,3,115,2
0,27666,34894,0.7928584,0.7844294,1.010745,1,116,1
0,26256,33373,0.7867438,0.7844294,1.00295,1,116,1
0,27879,36034,0.773686,0.7844294,0.9863042,1,116,1
200,29767,34527,0.8621369,0.7844294,1.099062,1,116,1
200,29023,33701,0.8611911,0.7844294,1.097857,1,116,1
200,30186,34184,0.8830447,0.7844294,1.125716,1,116,1
400,30732,31683,0.9699839,0.7844294,1.236547,1,116,1
400,30518,32055,0.9520512,0.7844294,1.213686,1,116,1
400,30637,32640,0.9386336,0.7844294,1.196581,1,116,1
600,33364,30522,1.093113,0.7844294,1.393514,1,116,1
600,33280,29643,1.122693,0.7844294,1.431223,1,116,1
600,34670,30217,1.147367,0.7844294,1.462678,1,116,1
0,34735,42489,0.8175057,0.8240669,0.992038,1,116,2
0,34776,42042,0.8271728,0.8240669,1.003769,1,116,2
0,35720,43165,0.8275223,0.8240669,1.004193,1,116,2
800,44474,34834,1.276741,0.8240669,1.549317,1,116,2
800,45646,36355,1.255563,0.8240669,1.523618,1,116,2
800,46271,33652,1.374985,0.8240669,1.668536,1,116,2
1000,48619,32997,1.473437,0.8240669,1.788006,1,116,2
1000,48754,32606,1.495246,0.8240669,1.814472,1,116,2
1000,46313,31601,1.465555,0.8240669,1.778442,1,116,2
1500,47572,31313,1.519241,0.8240669,1.84359,1,116,2
1500,48188,32900,1.464681,0.8240669,1.777381,1,116,2
1500,46267,31454,1.470942,0.8240669,1.784978,1,116,2
0,25924,35448,0.7313248,0.7347511,0.9953367,2,116,1
0,24686,35301,0.6993003,0.7347511,0.9517512,2,116,1
0,27904,36069,0.7736283,0.7347511,1.052912,2,116,1
200,28845,35097,0.8218651,0.7347511,1.118563,2,116,1
200,28985,38019,0.762382,0.7347511,1.037606,2,116,1
200,28524,36760,0.7759521,0.7347511,1.056075,2,116,1
400,30892,35734,0.8644988,0.7347511,1.176587,2,116,1
400,31241,37735,0.8279051,0.7347511,1.126783,2,116,1
400,32335,36808,0.8784775,0.7347511,1.195612,2,116,1
600,33551,34292,0.9783915,0.7347511,1.331596,2,116,1
600,34057,34728,0.9806784,0.7347511,1.334708,2,116,1
600,32419,33875,0.9570185,0.7347511,1.302507,2,116,1
0,31096,43467,0.7153933,0.7122577,1.004402,2,116,2
0,30669,43342,0.7076046,0.7122577,0.9934671,2,116,2
0,29364,41139,0.7137752,0.7122577,1.002131,2,116,2
800,38133,34755,1.097195,0.7122577,1.540446,2,116,2
800,39549,33646,1.175444,0.7122577,1.650308,2,116,2
800,37973,33326,1.139441,0.7122577,1.599759,2,116,2
1000,37804,31564,1.197694,0.7122577,1.681545,2,116,2
1000,38384,30920,1.241397,0.7122577,1.742904,2,116,2
1000,41175,36187,1.13784,0.7122577,1.597511,2,116,2
1500,39224,30644,1.27999,0.7122577,1.797088,2,116,2
1500,39461,33571,1.175449,0.7122577,1.650314,2,116,2
1500,40929,31881,1.283805,0.7122577,1.802445,2,116,2
0,24866,33953,0.7323653,0.7331732,0.9988981,3,116,1
0,23740,33312,0.7126561,0.7331732,0.972016,3,116,1
0,26879,35625,0.7544982,0.7331732,1.029086,3,116,1
200,28757,34763,0.8272301,0.7331732,1.128287,3,116,1
200,26858,34372,0.7813918,0.7331732,1.065767,3,116,1
200,27390,36008,0.7606643,0.7331732,1.037496,3,116,1
400,26659,32155,0.8290779,0.7331732,1.130808,3,116,1
400,28566,33754,0.8462997,0.7331732,1.154297,3,116,1
400,29340,33419,0.8779437,0.7331732,1.197457,3,116,1
600,31736,32175,0.9863559,0.7331732,1.345324,3,116,1
600,30561,31589,0.967457,0.7331732,1.319548,3,116,1
600,30093,31326,0.9606397,0.7331732,1.310249,3,116,1
0,28541,38239,0.7463846,0.7333218,1.017813,3,116,2
0,30375,41681,0.7287493,0.7333218,0.9937647,3,116,2
0,29260,40368,0.7248315,0.7333218,0.9884222,3,116,2
800,37544,32234,1.164733,0.7333218,1.588297,3,116,2
800,37415,33961,1.101705,0.7333218,1.502348,3,116,2
800,37187,32428,1.146756,0.7333218,1.563783,3,116,2
1000,38942,30231,1.288148,0.7333218,1.756593,3,116,2
1000,41591,32577,1.276698,0.7333218,1.74098,3,116,2
1000,40091,32309,1.240862,0.7333218,1.692111,3,116,2
1500,39205,31385,1.249164,0.7333218,1.703432,3,116,2
1500,41365,31938,1.295166,0.7333218,1.766163,3,116,2
1500,41514,32844,1.263975,0.7333218,1.72363,3,116,2
0,25983,30565,0.85009,0.8073312,1.052963,1,117,1
0,24660,33398,0.7383676,0.8073312,0.9145783,1,117,1
0,26724,32061,0.8335361,0.8073312,1.032459,1,117,1
200,28005,32979,0.8491767,0.8073312,1.051832,1,117,1
200,27943,32076,0.8711498,0.8073312,1.079049,1,117,1
200,29165,33651,0.8666904,0.8073312,1.073525,1,117,1
400,29509,34777,0.8485206,0.8073312,1.051019,1,117,1
400,29335,33180,0.8841169,0.8073312,1.095111,1,117,1
400,28542,31986,0.8923279,0.8073312,1.105281,1,117,1
600,29366,31329,0.9373424,0.8073312,1.161038,1,117,1
600,27938,29805,0.9373595,0.8073312,1.161059,1,117,1
600,28513,30389,0.9382671,0.8073312,1.162184,1,117,1
0,25015,30381,0.8233765,0.8129196,1.012863,1,117,2
0,25426,30844,0.8243418,0.8129196,1.014051,1,117,2
0,24898,31475,0.7910405,0.8129196,0.9730858,1,117,2
800,30616,29280,1.045628,0.8129196,1.286263,1,117,2
800,29482,27758,1.062108,0.8129196,1.306535,1,117,2
800,30956,31779,0.9741024,0.8129196,1.198276,1,117,2
1000,32867,29899,1.099268,0.8129196,1.352246,1,117,2
1000,32247,30026,1.073969,0.8129196,1.321126,1,117,2
1000,31681,31292,1.012431,0.8129196,1.245426,1,117,2
1500,32305,31359,1.030167,0.8129196,1.267243,1,117,2
1500,34153,32031,1.066248,0.8129196,1.311628,1,117,2
1500,33301,32988,1.009488,0.8129196,1.241806,1,117,2
0,23433,27469,0.8530707,0.8049456,1.059787,2,117,1
0,21240,26778,0.7931884,0.8049456,0.9853939,2,117,1
0,21813,28381,0.7685776,0.8049456,0.9548193,2,117,1
200,22711,28014,0.8107018,0.8049456,1.007151,2,117,1
200,22602,28512,0.7927189,0.8049456,0.9848105,2,117,1
200,24548,29776,0.8244224,0.8049456,1.024196,2,117,1
